pin14,year,month,price,class,sqftl,age,sqftb,rooms,bedrooms,basement,aircond,fireplace,attic,bathrooms,garage1,garage2,longitude,latitude,brick
20272120140000,2001,7,122000,210,1929,110,1448,6,3,1,0,0,0,1,1,0,-87.6100206421409,41.7632827664624,1
20272120140000,2006,1,130000,210,1929,110,1448,6,3,1,0,0,0,1,1,0,-87.6100206421409,41.7632827664624,1
20272120320000,2005,8,299000,203,3125,80,1053,6,3,1,0,0,0,1,0,0,-87.6095175665978,41.7634377393074,0
20272120320000,2007,3,215000,203,3125,80,1053,6,3,1,0,0,0,1,0,0,-87.6095175665978,41.7634377393074,0
20272120320000,2014,4,8000,203,3125,80,1053,6,3,1,0,0,0,1,0,0,-87.6095175665978,41.7634377393074,0
20272130250000,1996,8,46000,202,3125,117,714,4,2,1,0,0,1,1,0,1,-87.6083079454091,41.7636062605205,0
20273230150000,2012,5,33000,211,5366,79,1872,5,3,1,0,0,0,2,0,1,-87.6160719954054,41.7515017987674,1
20273230150000,2014,9,148000,211,5366,79,1872,5,3,1,0,0,0,2,0,1,-87.6160719954054,41.7515017987674,1
20274080110000,1996,4,88000,203,4092,84,1068,5,2,1,0,0,1,1,0,1,-87.6146765604182,41.7555094995923,1
20274080110000,2005,8,126000,203,4092,84,1068,5,2,1,0,0,1,1,0,1,-87.6146765604182,41.7555094995923,1
20274080110000,2005,10,185000,203,4092,84,1068,5,2,1,0,0,1,1,0,1,-87.6146765604182,41.7555094995923,1
20274080110000,2007,5,171000,203,4092,84,1068,5,2,1,0,0,1,1,0,1,-87.6146765604182,41.7555094995923,1
20274200090000,2014,9,14500,203,3720,95,1608,6,3,1,0,0,1,2,0,0,-87.6098016645591,41.7541199969815,0
20274200090000,2015,12,110000,203,3720,95,1608,6,3,1,0,0,1,2,0,0,-87.6098016645591,41.7541199969815,0
20274240200000,1999,9,83000,203,3720,86,1092,6,3,1,0,1,1,1,1,0,-87.6140910790797,41.7523549934593,1
20274250250000,2002,8,54500,203,3410,85,1104,5,3,1,0,0,1,1,1,0,-87.6128794298178,41.7522974921831,1
20274250250000,2003,5,162500,203,3410,85,1104,5,3,1,0,0,1,1,1,0,-87.6128794298178,41.7522974921831,1
20283220190000,2001,3,25000,205,5040,113,2174,8,4,1,0,1,1,2.5,0,0,-87.6419798912458,41.7518732365674,1
20283220190000,2001,4,35000,205,5040,113,2174,8,4,1,0,1,1,2.5,0,0,-87.6419798912458,41.7518732365674,1
20283220190000,2002,5,135000,205,5040,113,2174,8,4,1,0,1,1,2.5,0,0,-87.6419798912458,41.7518732365674,1
20284040150000,2003,4,160000,211,6121,89,2976,9,6,1,0,1,0,3,0,1,-87.6291211313844,41.7571302396592,1
20284040150000,2006,8,260000,211,6121,89,2976,9,6,1,0,1,0,3,0,1,-87.6291211313844,41.7571302396592,1
20291040550000,2003,8,31000,202,3125,100,951,6,4,1,0,0,1,2,0,1,-87.6549722640861,41.7643969319184,0
20291040550000,2007,8,124000,202,3125,100,951,6,4,1,0,0,1,2,0,1,-87.6549722640861,41.7643969319184,0
20291080240000,2001,11,45000,211,3750,85,2424,12,6,1,0,0,0,2,0,1,-87.6576245,41.763444,0
20291080240000,2004,8,150000,211,3750,85,2424,12,6,1,0,0,0,2,0,1,-87.6576245,41.763444,0
20291080240000,2004,12,200000,211,3750,85,2424,12,6,1,0,0,0,2,0,1,-87.6576245,41.763444,0
20291080240000,2007,5,285000,211,3750,85,2424,12,6,1,0,0,0,2,0,1,-87.6576245,41.763444,0
20292030470000,2002,2,32500,295,2298,31,1007,5,2,1,0,0,0,1.5,0,0,-87.6502133740594,41.7647761308931,0
20292030470000,2006,3,67000,295,2298,31,1007,5,2,1,0,0,0,1.5,0,0,-87.6502133740594,41.7647761308931,0
20292140040000,1999,10,75000,203,3125,81,1092,6,2,0,0,1,1,1,1,0,-87.6464315,41.762954,1
20292140040000,2009,6,10000,203,3125,81,1092,6,2,0,0,1,1,1,1,0,-87.6464315,41.762954,1
20292180110000,2004,3,59900,203,3125,101,1134,5,3,1,0,0,1,1,0,1,-87.651229242482,41.760650487503,0
20292180110000,2006,8,145000,203,3125,101,1134,5,3,1,0,0,1,1,0,1,-87.651229242482,41.760650487503,0
20292180110000,2010,3,22152,203,3125,101,1134,5,3,1,0,0,1,1,0,1,-87.651229242482,41.760650487503,0
20293050190000,2005,7,100000,203,5640,79,1076,4,2,0,0,0,0,1,1,0,-87.6608017563255,41.7553965100054,0
20293050190000,2009,11,110000,203,5640,79,1076,4,2,0,0,0,0,1,1,0,-87.6608017563255,41.7553965100054,0
20294110060000,2004,7,72000,203,3720,90,1194,7,3,0,0,0,1,1,1,0,-87.6498825,41.7554785,1
20294110060000,2004,8,85000,203,3720,90,1194,7,3,0,0,0,1,1,1,0,-87.6498825,41.7554785,1
20294110060000,2016,11,28028,203,3720,90,1194,7,3,0,0,0,1,1,1,0,-87.6498825,41.7554785,1
20294120100000,2001,12,55000,205,5000,95,1752,5,4,1,0,0,1,3,1,0,-87.648658,41.7550195,0
20294120100000,2002,1,88000,205,5000,95,1752,5,4,1,0,0,1,3,1,0,-87.648658,41.7550195,0
20294120100000,2007,7,70000,205,5000,95,1752,5,4,1,0,0,1,3,1,0,-87.648658,41.7550195,0
20294120100000,2008,2,185000,205,5000,95,1752,5,4,1,0,0,1,3,1,0,-87.648658,41.7550195,0
20301040350000,2002,2,84000,203,4000,48,1060,5,3,1,0,0,0,1.5,1,0,-87.6767320041642,41.764127655948,1
20301040350000,2015,4,9126,203,4000,48,1060,5,3,1,0,0,0,1.5,1,0,-87.6767320041642,41.764127655948,1
20301080410000,1999,6,28000,202,3150,90,735,4,2,1,0,0,1,1.5,1,0,-87.6821939380565,41.7616037568702,0
20301090470000,1997,6,73900,203,3655,47,1022,5,2,1,0,0,0,1,0,1,-87.680817,41.7626495,1
20301240140000,1995,6,62000,202,3150,76,915,5,2,1,0,0,0,1.5,0,1,-87.6813990654877,41.758222242953,1
20302040370000,2007,7,135000,202,3125,76,917,4,2,0,0,0,0,1,0,0,-87.667784,41.763805,0
20302190460000,2003,8,110000,202,4428,51,913,6,3,1,0,1,0,1,0,1,-87.6694477026076,41.7609622890491,1
20302190460000,2006,5,139900,202,4428,51,913,6,3,1,0,1,0,1,0,1,-87.6694477026076,41.7609622890491,1
20302190460000,2007,5,225000,202,4428,51,913,6,3,1,0,1,0,1,0,1,-87.6694477026076,41.7609622890491,1
20303210090000,2004,7,112000,207,7411,59,1104,4,3,0,0,0,0,1,0,0,-87.6746305229361,41.7571947386314,0
20303210170000,2005,6,110000,207,6837,59,1104,4,3,0,0,0,0,1,0,0,-87.6737294784685,41.756698910474,0
20304330010000,1996,3,41000,203,3438,80,1149,7,3,1,0,0,1,2,0,1,-87.6667745,41.7520045,1
20304330010000,1997,12,67000,203,3438,80,1149,7,3,1,0,0,1,2,0,1,-87.6667745,41.7520045,1
20304330010000,2004,11,127000,203,3438,80,1149,7,3,1,0,0,1,2,0,1,-87.6667745,41.7520045,1
20304330010000,2006,1,174900,203,3438,80,1149,7,3,1,0,0,1,2,0,1,-87.6667745,41.7520045,1
20304330010000,2008,12,144500,203,3438,80,1149,7,3,1,0,0,1,2,0,1,-87.6667745,41.7520045,1
20312010380000,1993,10,69900,207,4650,62,1422,5,3,1,0,0,1,1.5,0,1,-87.6715376698592,41.7486744977502,1
20312060030000,2001,4,79000,212,3125,76,3048,5,2,0,0,0,1,2,1,0,-87.6653897579821,41.7500703122989,1
20312060310000,1999,1,130000,211,4000,85,2590,7,4,0,0,0,0,2,1,0,-87.6649675,41.749027,0
20312160420000,1999,9,81000,205,6200,111,1494,6,4,0,0,1,0,2,0,1,-87.6721560054749,41.7451435001111,0
20312190150000,2007,3,131500,203,3720,77,1077,6,3,1,0,0,1,1,1,0,-87.6690360912193,41.7454169886286,1
20312190150000,2007,4,215000,203,3720,77,1077,6,3,1,0,0,1,1,1,0,-87.6690360912193,41.7454169886286,1
20312190150000,2008,4,230000,203,3720,77,1077,6,3,1,0,0,1,1,1,0,-87.6690360912193,41.7454169886286,1
20312190150000,2011,4,41000,203,3720,77,1077,6,3,1,0,0,1,1,1,0,-87.6690360912193,41.7454169886286,1
20312190150000,2013,1,178000,203,3720,77,1077,6,3,1,0,0,1,1,1,0,-87.6690360912193,41.7454169886286,1
20312200280000,2003,11,74000,203,3750,77,1407,6,4,1,0,0,1,2,0,1,-87.6673172830613,41.7459597410219,1
20312200280000,2004,5,153000,203,3750,77,1407,6,4,1,0,0,1,2,0,1,-87.6673172830613,41.7459597410219,1
20314090520000,1991,3,57000,207,4688,61,1331,6,3,1,1,0,0,1,0,1,-87.6701329951475,41.7404395000634,1
20314120150000,2006,6,100000,202,3125,77,978,5,2,1,0,1,1,1,1,0,-87.6664702005708,41.7399942705117,1
20314190140000,1995,9,85000,203,3500,74,1136,6,3,1,0,1,1,1,1,0,-87.6676521817509,41.7387044973428,1
20314190140000,1998,3,99900,203,3500,74,1136,6,3,1,0,1,1,1,1,0,-87.6676521817509,41.7387044973428,1
20314260590000,1993,12,77000,207,3916,52,1412,5,3,0,0,0,0,1,0,0,-87.6688251403904,41.7369657405421,0
20314260590000,1999,11,95900,207,3916,52,1412,5,3,0,0,0,0,1,0,0,-87.6688251403904,41.7369657405421,0
20314260590000,2005,10,179900,207,3916,52,1412,5,3,0,0,0,0,1,0,0,-87.6688251403904,41.7369657405421,0
20321030250000,2003,9,129900,203,3968,84,1460,6,3,1,0,1,1,1.5,0,1,-87.6589245,41.7497945,1
20321120100000,2004,4,92000,203,4000,89,1239,10,4,1,0,1,0,2,0,1,-87.6581692561359,41.7476580159836,1
20321120100000,2005,12,175000,203,4000,89,1239,10,4,1,0,1,0,2,0,1,-87.6581692561359,41.7476580159836,1
20322140010000,2014,11,90000,211,4696,89,3838,10,6,1,0,0,0,3,0,1,-87.646061,41.748647,1
20323030290000,2000,8,88000,203,3750,80,1216,6,3,1,0,0,1,1,1,0,-87.6575129614482,41.742389743072,1
20323060030000,2000,12,95000,211,4256,80,2962,7,5,1,0,0,0,3,1,0,-87.6543837571311,41.7428830148302,1
20323060100000,2008,1,120000,203,3791,76,1011,5,2,1,0,1,1,1,0,0,-87.654366,41.7422325,1
20323060100000,2008,7,180000,203,3791,76,1011,5,2,1,0,1,1,1,0,0,-87.654366,41.7422325,1
20323060100000,2011,1,169000,203,3791,76,1011,5,2,1,0,1,1,1,0,0,-87.654366,41.7422325,1
20323150280000,2010,9,65000,203,3906,82,1140,4,3,1,0,1,1,1.5,0,1,-87.6622785427032,41.7386842420042,1
20323150280000,2011,10,149000,203,3906,82,1140,4,3,1,0,1,1,1.5,0,1,-87.6622785427032,41.7386842420042,1
20323210300000,1999,5,82100,203,3125,77,1136,4,3,0,0,0,0,1,1,0,-87.6549825,41.7386745,0
20323240360000,2006,7,215000,212,3125,52,1996,5,2,0,0,0,1,2,0,0,-87.6613927582228,41.7361248122064,1
20331210460000,2003,2,37519,211,4144,104,1872,12,4,1,0,0,1,3,0,1,-87.63572287176,41.7466414554505,0
20331210460000,2003,12,135000,211,4144,104,1872,12,4,1,0,0,1,3,0,1,-87.63572287176,41.7466414554505,0
20331210460000,2007,4,250000,211,4144,104,1872,12,4,1,0,0,1,3,0,1,-87.63572287176,41.7466414554505,0
20332080260000,2015,9,25000,204,3968,80,2086,8,5,1,0,0,1,1.5,0,1,-87.633380742918,41.7486604840444,1
20333130020000,1998,3,78900,234,3125,31,969,4,2,0,0,0,0,1,0,0,-87.6384688043997,41.7383977342545,0
20341010360000,2006,2,165000,202,4860,80,913,5,2,1,0,0,1,1,0,1,-87.6218257391068,41.7495724891095,1
20341010360000,2016,9,185000,202,4860,80,913,5,2,1,0,0,1,1,0,1,-87.6218257391068,41.7495724891095,1
20341030200000,1990,7,67500,203,4727,80,1012,5,2,1,0,0,1,1,0,1,-87.6192457795724,41.7494907595255,1
20341190480000,1999,10,150000,202,5366,53,965,5,2,1,0,0,1,1,0,1,-87.6216995662144,41.745020248597,1
20342010260000,2007,2,200000,211,3720,79,2666,12,6,1,0,0,0,2,0,1,-87.6128212981714,41.7499767729902,1
20342010260000,2007,9,287000,211,3720,79,2666,12,6,1,0,0,0,2,0,1,-87.6128212981714,41.7499767729902,1
20342170050000,2006,8,310000,211,3720,79,2824,9,6,1,0,0,0,3,0,1,-87.6132515,41.746948,1
20342170050000,2006,10,335000,211,3720,79,2824,9,6,1,0,0,0,3,0,1,-87.6132515,41.746948,1
20343160080000,1997,1,105000,202,4890,38,992,5,3,1,0,0,0,1,0,1,-87.6173437594918,41.7390345113315,1
20344090100000,1993,10,50000,203,5040,79,1000,6,2,1,1,0,1,1,0,1,-87.6140522594812,41.7374405109813,1
20344090160000,2005,11,150000,203,6562,44,1168,5,3,1,0,0,0,1,0,0,-87.6134045144429,41.738203257907,1
20344090160000,2006,5,263000,203,6562,44,1168,5,3,1,0,0,0,1,0,0,-87.6134045144429,41.738203257907,1
20344110180000,2004,1,120000,203,3780,51,1091,5,3,1,1,0,0,1,0,1,-87.610418,41.7377415,1
20344160190000,2006,6,110000,295,4060,59,1000,4,2,1,0,0,0,1,0,1,-87.6081815,41.736837,1
20352090270000,2004,11,76000,202,5040,94,684,6,4,1,0,0,1,1,1,0,-87.5933375729263,41.7486177673038,0
20352090270000,2010,1,206000,202,5040,94,684,6,4,1,0,0,1,1,1,0,-87.5933375729263,41.7486177673038,0
20352160230000,1996,8,59500,203,6150,89,1540,6,3,1,0,0,1,1,0,0,-87.5945137445876,41.7472160028316,0
20352200110000,2005,10,157900,203,3450,90,1056,6,4,1,0,0,1,1,1,0,-87.590175,41.7466965,1
20352200110000,2016,4,185200,203,3450,90,1056,6,4,1,0,0,1,1,1,0,-87.590175,41.7466965,1
20352270040000,1996,11,30000,203,3150,90,1342,5,3,0,0,0,1,2,0,0,-87.591346,41.7455725,0
20352270040000,1997,5,85000,203,3150,90,1342,5,3,0,0,0,1,2,0,0,-87.591346,41.7455725,0
20352270040000,2016,9,77000,203,3150,90,1342,5,3,0,0,0,1,2,0,0,-87.591346,41.7455725,0
20354020190000,2013,3,65000,203,5000,78,1115,6,3,1,0,1,1,1,0,1,-87.5888510267517,41.7428422561518,1
20354230080000,1993,2,112000,234,5400,47,870,5,3,1,1,0,0,1.5,0,0,-87.5936755,41.7398965,1
20361120210000,2006,4,125000,203,5000,78,1300,5,3,1,0,0,0,1,0,1,-87.5838256523366,41.7464652547312,1
20361210020000,1993,7,83100,203,3370,39,1040,4,2,1,0,0,0,1,0,1,-87.5814187223174,41.7457810347527,1
20361210020000,2000,9,114895,203,3370,39,1040,4,2,1,0,0,0,1,0,1,-87.5814187223174,41.7457810347527,1
20362020270000,2000,12,74000,202,4375,85,947,4,2,1,0,1,1,1,0,0,-87.5726552554793,41.7505460173387,1
20362020270000,2016,11,16500,202,4375,85,947,4,2,1,0,1,1,1,0,0,-87.5726552554793,41.7505460173387,1
20362070370000,2001,10,128000,203,6500,50,1774,6,3,1,0,0,0,2.5,1,0,-87.5665572702141,41.7503417527534,1
20362110040000,1994,4,152000,211,4375,51,3094,7,6,0,0,1,0,4,0,1,-87.57193,41.749122,1
20362140250000,2011,11,107000,203,4125,81,1328,6,3,1,0,1,1,1,0,1,-87.5677562441731,41.7490239837186,1
20362280410000,2005,3,160000,204,3400,50,1992,8,4,1,0,0,1,2.5,0,1,-87.5705322232318,41.7446316210258,1
20363040490000,1991,7,49000,203,5544,80,1122,5,3,1,0,0,1,1,0,1,-87.5798152129993,41.7428260234635,1
20363050470000,2003,5,100400,207,6300,62,1810,6,3,0,0,1,1,2.5,0,1,-87.5785968904368,41.7428004949184,1
20363050470000,2006,4,200000,207,6300,62,1810,6,3,0,0,1,1,2.5,0,1,-87.5785968904368,41.7428004949184,1
20363050470000,2016,4,28000,207,6300,62,1810,6,3,0,0,1,1,2.5,0,1,-87.5785968904368,41.7428004949184,1
20363050470000,2016,10,211000,207,6300,62,1810,6,3,0,0,1,1,2.5,0,1,-87.5785968904368,41.7428004949184,1
20363060070000,2002,1,30000,202,4063,80,621,3,2,1,0,0,0,1,1,0,-87.5776106281123,41.743183084519,1
20363060070000,2002,6,95000,202,4063,80,621,3,2,1,0,0,0,1,1,0,-87.5776106281123,41.743183084519,1
20363150040000,1993,5,62900,202,3780,85,954,5,2,1,0,0,0,1,0,1,-87.5766669506014,41.7421642579137,0
20363150040000,2001,5,105900,202,3780,85,954,5,2,1,0,0,0,1,0,1,-87.5766669506014,41.7421642579137,0
20363170140000,2003,8,37500,203,3750,77,1252,6,3,1,0,1,1,1,1,0,-87.5810697293423,41.7403585149863,1
21303040230000,1995,11,108000,211,6100,87,2970,10,4,1,0,0,0,2,0,1,-87.5603672547211,41.7574080253815,1
21303290040000,1995,5,50000,203,3880,87,1052,5,2,1,0,0,0,1,0,0,-87.56078,41.753395,1
21311160590000,1997,1,116000,207,4688,51,1850,7,4,1,0,0,0,2,0,1,-87.5652946698813,41.7470454977745,1
21311160590000,2005,2,180000,207,4688,51,1850,7,4,1,0,0,0,2,0,1,-87.5652946698813,41.7470454977745,1
21311160590000,2007,9,240000,207,4688,51,1850,7,4,1,0,0,0,2,0,1,-87.5652946698813,41.7470454977745,1
21311160590000,2009,10,64000,207,4688,51,1850,7,4,1,0,0,0,2,0,1,-87.5652946698813,41.7470454977745,1
21311160590000,2010,3,185000,207,4688,51,1850,7,4,1,0,0,0,2,0,1,-87.5652946698813,41.7470454977745,1
21311170350000,2010,1,135000,207,5000,51,1849,6,3,1,0,0,0,2,0,0,-87.5646032843146,41.7475380164705,1
21312150300000,2006,9,155000,202,3100,75,952,4,2,1,0,0,1,1,1,0,-87.547140242482,41.749359487503,1
21312160290000,2000,6,57000,202,3125,106,792,4,2,1,0,0,1,1,0,0,-87.5555927575181,41.747632512497,0
21312160290000,2005,2,50000,202,3125,106,792,4,2,1,0,0,1,1,0,0,-87.5555927575181,41.747632512497,0
21312330100000,2002,4,60000,211,3063,100,1594,8,4,1,0,0,1,2,0,1,-87.547074,41.7464095,0
21313110330000,1996,6,83500,203,3125,91,1350,6,3,1,0,0,1,2,0,0,-87.5615703030806,41.7418287295702,0
21313110330000,2000,11,75000,203,3125,91,1350,6,3,1,0,0,1,2,0,0,-87.5615703030806,41.7418287295702,0
21313140100000,1994,6,49900,202,3750,93,843,4,2,1,0,0,0,1,0,1,-87.5584297593492,41.7417110113103,0
21313140100000,2000,11,57900,202,3750,93,843,4,2,1,0,0,0,1,0,1,-87.5584297593492,41.7417110113103,0
21313140100000,2002,8,84000,202,3750,93,843,4,2,1,0,0,0,1,0,1,-87.5584297593492,41.7417110113103,0
21313180330000,2010,12,164500,211,4125,73,2024,8,4,1,0,0,1,2,0,1,-87.5627533683563,41.7395475146214,1
21313190040000,2002,4,115900,203,6000,73,1484,6,3,1,0,0,1,1,0,1,-87.5620629848515,41.7405160001967,0
21313190040000,2006,9,158000,203,6000,73,1484,6,3,1,0,0,1,1,0,1,-87.5620629848515,41.7405160001967,0
21313250040000,1994,2,88500,203,3750,75,1187,7,3,1,0,0,1,1.5,0,1,-87.5644701743414,41.7385075102479,1
21314100310000,1992,5,73000,211,3125,77,2046,8,4,1,0,0,1,2,0,1,-87.5542889429227,41.7419937568717,1
21314180080000,2003,7,60000,202,3125,76,800,3,2,1,0,0,1,1,1,0,-87.5535595,41.7403215,0
21314180080000,2006,2,110000,202,3125,76,800,3,2,1,0,0,1,1,1,0,-87.5535595,41.7403215,0
21314200200000,1994,6,46500,203,3720,74,1050,6,3,1,0,0,1,1,0,0,-87.5506077359142,41.7405492333096,1
21322010410000,2007,10,91000,211,3100,111,1470,8,4,1,0,0,1,2,0,0,-87.544580946678,41.7431877570548,0
21322080090000,2002,7,64900,212,3216,112,2488,5,2,0,0,0,1,2,1,0,-87.5457625,41.740971,0
21322080090000,2007,10,310000,212,3216,112,2488,5,2,0,0,0,1,2,1,0,-87.5457625,41.740971,0
21322080090000,2010,3,12500,212,3216,112,2488,5,2,0,0,0,1,2,1,0,-87.5457625,41.740971,0
21322080090000,2010,6,20000,212,3216,112,2488,5,2,0,0,0,1,2,1,0,-87.5457625,41.740971,0
24113060020000,1997,3,195000,234,5040,17,1335,7,3,0,1,1,0,1.5,0,1,-87.7206045,41.708654,1
24124020360000,1995,11,106000,207,4839,56,1073,5,2,1,0,0,0,1,0,1,-87.6889137876992,41.7133157702439,1
24124020360000,1999,2,122000,207,4839,56,1073,5,2,1,0,0,0,1,0,1,-87.6889137876992,41.7133157702439,1
24124380050000,2004,8,180000,202,5000,53,864,5,2,1,1,0,0,1,1,0,-87.6825897544225,41.7075795199445,1
24131000420000,1999,6,160000,207,5098,55,1207,6,3,1,0,1,1,1,0,1,-87.7004605,41.7045075,1
24131000420000,2003,5,209000,207,5098,55,1207,6,3,1,0,1,1,1,0,1,-87.7004605,41.7045075,1
24132000100000,2000,6,252500,203,7728,78,1044,5,2,1,0,1,1,1,0,0,-87.6909855,41.7049845,1
24132070180000,1991,4,87500,202,5000,79,935,4,2,1,0,0,0,1,0,0,-87.6837277455762,41.7050734800119,1
24132070180000,1995,12,113500,202,5000,79,935,4,2,1,0,0,0,1,0,0,-87.6837277455762,41.7050734800119,1
24132110130000,1994,6,110000,203,3875,48,1173,5,3,1,1,0,1,1,0,1,-87.6868330272582,41.7042522408694,1
24132150130000,1993,8,113000,207,5000,55,1362,5,3,0,0,0,0,1,0,0,-87.68488,41.7030735,0
24132150130000,2001,10,193000,207,5000,55,1362,5,3,0,0,0,0,1,0,0,-87.68488,41.7030735,0
24132280400000,1995,11,153000,203,4125,56,2239,6,3,0,1,1,0,1,0,0,-87.6872292661485,41.6992914779183,1
24134100070000,2009,12,232500,202,5080,55,765,5,2,1,1,0,1,1,0,0,-87.6883373910815,41.6963872352647,1
24134110080000,1999,9,142000,207,5080,62,1416,5,3,0,0,0,0,1,1,0,-87.6871038537023,41.6962917450996,0
24134130260000,1995,2,89000,202,5000,64,981,7,3,1,1,0,1,1,0,0,-87.6841367455734,41.6959964799242,1
24134280270000,1994,9,150000,211,4410,64,2429,8,4,1,0,0,0,2.5,0,1,-87.6845285305453,41.6929402424806,1
24134280270000,2015,8,290000,211,4410,64,2429,8,4,1,0,0,0,2.5,0,1,-87.6845285305453,41.6929402424806,1
24141021020000,2003,10,190000,203,5082,34,1199,6,3,1,0,0,0,1.5,1,0,-87.7139057427085,41.7049014842316,1
24142010860000,2001,9,195000,203,5080,47,1297,6,3,1,0,0,0,1.5,0,1,-87.709108,41.7055855,1
24142130850000,1998,6,113500,207,4500,59,1166,5,3,1,1,0,0,1,0,0,-87.7088413875622,41.7009569862384,1
24142130850000,2003,3,180000,207,4500,59,1166,5,3,1,1,0,0,1,0,0,-87.7088413875622,41.7009569862384,1
24142130850000,2006,2,405000,207,4500,59,1166,5,3,1,1,0,0,1,0,0,-87.7088413875622,41.7009569862384,1
24142130850000,2010,8,350000,207,4500,59,1166,5,3,1,1,0,0,1,0,0,-87.7088413875622,41.7009569862384,1
24142131860000,2016,5,260000,203,6390,45,1272,5,3,1,0,0,1,1,0,0,-87.709364918365,41.7002362449175,1
24142151290000,2002,5,130000,202,4125,50,880,4,2,1,0,0,0,1,1,0,-87.7052797021925,41.7008235215571,1
24142190820000,1995,9,115000,202,4712,60,760,5,3,1,0,0,1,1,0,1,-87.701464147428,41.6992152470691,1
24143041010000,1999,7,117000,203,3834,48,1089,5,2,1,0,0,1,1,0,1,-87.7124537309349,41.6982328220538,1
24143041060000,2003,3,208000,203,5734,48,1351,5,3,0,0,0,0,1,1,0,-87.7126863237822,41.6977330770644,1
24143041060000,2007,10,310000,203,5734,48,1351,5,3,0,0,0,0,1,1,0,-87.7126863237822,41.6977330770644,1
24143041260000,2000,4,118000,202,4218,52,844,4,2,1,0,0,0,1,0,1,-87.7109157426794,41.6953078222472,0
24143041260000,2003,10,154000,202,4218,52,844,4,2,1,0,0,0,1,0,1,-87.7109157426794,41.6953078222472,0
24143041260000,2016,7,100000,202,4218,52,844,4,2,1,0,0,0,1,0,1,-87.7109157426794,41.6953078222472,0
24143041920000,2001,3,170000,203,4368,45,1149,5,3,1,0,0,0,1.5,1,0,-87.7117256609173,41.6977625026749,1
24143060060000,1999,1,103000,207,5805,55,1423,6,3,0,0,0,0,1,1,0,-87.7188995634382,41.694599722508,0
24143100360000,2003,3,207000,207,4674,54,1509,6,3,1,0,0,0,1,1,0,-87.7135197562531,41.6945825191407,0
24143210250000,1993,9,108000,207,5040,56,1168,5,3,1,1,0,0,1.5,0,1,-87.713533,41.6957225,1
24143210250000,1998,7,135000,207,5040,56,1168,5,3,1,1,0,0,1.5,0,1,-87.713533,41.6957225,1
24143210250000,2006,9,274000,207,5040,56,1168,5,3,1,1,0,0,1.5,0,1,-87.713533,41.6957225,1
24143280420000,1998,9,127500,203,5280,49,1158,5,3,1,0,0,1,1,1,0,-87.7160734954635,41.6980560002445,1
24144040600000,1999,8,137000,202,4410,57,792,7,3,0,0,0,1,1.5,1,0,-87.7056223588014,41.6972462736181,1
24144041480000,1991,12,119500,203,4776,37,1200,5,3,1,1,0,0,1.5,0,1,-87.7031438565215,41.6976864690886,1
24144041480000,2009,9,315000,203,4776,37,1200,5,3,1,1,0,0,1.5,0,1,-87.7031438565215,41.6976864690886,1
24144041490000,1991,5,124200,203,3701,37,1200,5,3,1,1,0,0,1.5,0,1,-87.7033071266616,41.6976167439403,1
24144080340000,2010,8,170000,205,7260,77,1840,8,5,1,1,0,1,1.5,0,0,-87.7091870595817,41.6960808082032,0
24144100310000,2006,7,475000,205,18750,82,1923,8,4,1,1,0,0,2,0,1,-87.7037955006847,41.6956782580601,0
24144130250000,2015,2,190000,202,5289,62,696,5,3,1,1,0,1,1,0,1,-87.7079247557706,41.6941405216898,0
24144150190000,2005,6,184000,202,3750,81,465,5,2,1,0,0,0,1,1,0,-87.7016167522141,41.695016594158,0
24144150190000,2013,8,158000,202,3750,81,465,5,2,1,0,0,0,1,1,0,-87.7016167522141,41.695016594158,0
24144151070000,1995,8,157500,203,11250,29,1372,6,3,1,0,0,0,1.5,0,1,-87.7016000432873,41.6945530422116,1
24144161030000,2004,10,139900,295,3331,61,1139,4,3,0,0,0,0,1,1,0,-87.7102269982821,41.6916849193202,1
24144161030000,2011,7,155000,295,3331,61,1139,4,3,0,0,0,0,1,1,0,-87.7102269982821,41.6916849193202,1
24231060480000,1991,7,105000,203,5600,50,1414,6,3,0,0,0,0,1.5,0,0,-87.7107667568449,41.6866765176512,1
24231070170000,1993,2,134900,203,4800,46,1350,6,3,1,0,0,0,1.5,1,0,-87.7126142516362,41.6846693775978,1
24232030500000,1990,3,73000,203,3750,49,1030,5,3,0,1,0,1,1,1,0,-87.7059625,41.6890925,1
24232030500000,1996,3,105500,203,3750,49,1030,5,3,0,1,0,1,1,1,0,-87.7059625,41.6890925,1
24232030500000,2006,5,210000,203,3750,49,1030,5,3,0,1,0,1,1,1,0,-87.7059625,41.6890925,1
24233030210000,2004,2,181000,203,3125,43,1020,5,2,1,0,0,1,1,0,1,-87.7107175216025,41.6838482368234,1
24241020520000,1993,7,113000,202,3600,48,985,4,2,0,0,0,0,1,1,0,-87.6979907653153,41.6899942631277,0
24241020520000,1998,6,126500,202,3600,48,985,4,2,0,0,0,0,1,1,0,-87.6979907653153,41.6899942631277,0
24242100040000,2004,1,90000,203,6750,49,1388,5,3,0,1,0,0,1,1,0,-87.6880887544077,41.6893395230805,1
24242180600000,1992,5,105000,202,3828,52,900,8,5,1,0,0,0,1.5,0,1,-87.6868295,41.6879655,1
24242230250000,1991,5,85000,207,4677,56,1071,5,2,1,0,0,1,1,1,0,-87.686755,41.6861385,1
24242230250000,1995,10,110000,207,4677,56,1071,5,2,1,0,0,1,1,1,0,-87.686755,41.6861385,1
